"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Liberia","LBR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.93400315","37.22553051","38.00782348","37.60183588","40.11825707","30.12415694","37.42971398","41.70133906","42.85613306","38.0024556","35","23.08729975","27.0437988","29.15849379","29.93907387","31.121479","30.73108127","","","",
"Libya","LBY","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.79066401","50.36729438","48.206964","51.68372079","54.74730189","51.29111138","45.52794376","33.08924166","33.75513268","34.21350838","35.34671653","34.63197854","33.44188711","32.27250124","31.12488418","30","36.68772542","29.74773056","30.33217044","26.4615227","","","",
"St. Lucia","LCA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.11589118","49.13164564","52.10650962","38.91315091","43.35070024","47.0313434","45.91433389","47.42575262","50.7910591","51.61752139","52.82936569","50.21445321","55.30490607","51.11258973","45.15220874","49.4808102","56.1904639","48.94596335","54.2580403","45.57009471","","","",
"Latin America & Caribbean","LCN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5873173709164","40.7178973761571","39.1279561553218","38.5641107363689","38.138290222229","38.5600278401581","39.2360379957677","40.8278774642553","41.2697496015031","39.907129428279","40.0467662255907","39.1355747398027","37.2317744802544","35.7919553291683","34.3140918925707","31.9868953103396","30.6513105757937","31.5822641767271","31.036363670235","31.706427136226","","","",
"Least developed countries: UN classification","LDC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8633491893871","55.3490795975794","53.0911935425712","53.2673137218249","53.1433524298022","49.7160456819493","49.3721280979045","50.4372836435608","50.1936280620134","49.3089264252058","47.5280956672587","44.0830026195107","47.8547281891729","46.3535132117367","47.7412153883482","46.3947402418991","45.5985842652057","46.5075474263689","45.3650749203111","46.7374192882594","","","",
"Low income","LIC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8178879825989","53.7453223544524","52.9141402170943","51.6428267146434","52.1786899947434","45.2116194676967","44.976898093161","47.2808770771841","46.2354072660654","45.0702626890728","42.2034320015702","39.8692234180773","42.1640757421433","41.3284149772237","40.3907569030389","38.7597255570049","37.9281049702992","38.2802591648795","37.6024432180838","37.1875752982545","","","",
"Liechtenstein","LIE","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.54476995","46.80562872","46.83616578","42.44516761","44.11371734","41.29541864","44.30053747","45.97280088","46.85717458","43.98123848","44.9293696","42.75554141","41.69900531","43.85567702","43.98499702","44.82525138","48.06365344","48.65158531","41.03111249","42.09217075","","","",
"Lower middle income","LMC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1584752553518","57.8973819566455","59.1640298710147","59.8052758144553","57.5259861468041","58.0062617525772","58.6225906646382","58.7639294763031","59.5817691169235","57.9644623578333","58.5875194266779","56.9964715953189","56.8250086017528","55.8869860301765","55.8594627292149","55.6700037849701","55.7141324323357","54.6752534958801","54.5268199282786","54.8742640684","","","",
"Low & middle income","LMY","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8039557851376","41.8715705289152","41.0081089506651","42.7444812178825","43.3231880165445","44.305967323555","45.042806284906","45.1399449107731","44.5069573056855","43.2052659069881","42.9197175391427","41.4601945420151","39.6377917620054","39.0613395492493","38.1941660659806","37.2434052736597","36.7595424778676","36.6087657197987","36.655684298757","36.1942388545522","","","",
"Lesotho","LSO","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.14435441","39.54265657","41.32243793","37.38340542","37.15875654","35.39530826","30.13808882","30.7375612","29.95772769","29.98504516","32.73492875","28.51348583","23.39283824","21.76422803","19.69139857","17.71433565","15.81312048","16.70477571","16.60563475","16.48061483","","","",
"Late-demographic dividend","LTE","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5329503564059","37.0709874186213","36.3423353890863","38.9415400489036","40.209292872067","41.605024857712","41.2876933996185","40.449212429936","39.7521610671061","38.9404626138992","38.6493554451749","37.0119864833502","34.581325924079","34.409296052932","33.7304678716131","32.304969311242","32.1876390679263","32.0941711403387","32.2670605393501","31.1698124751029","","","",
"Lithuania","LTU","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.39115411","26.17838842","24.45604664","23.02631579","24.98163115","26.1191518","26.53594771","24.62874336","23.26150667","31.93496725","31.74846171","29.98198865","26.55889414","27.03793441","26.46146102","26.82619997","27.01574913","30.35959309","30.86685036","31.2651939","","","",
"Luxembourg","LUX","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19240693","7.19694424","7.45454545","7.5806092","7.36169846","11.79974054","12.45922855","11.82368732","12.22503668","11.64276398","11.59445417","11.54318258","9.37319209","9.14599502","9.30296909","9.57549456","10.5504164","10.97351787","10.79668891","10.60252853","","","",
"Latvia","LVA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.72569766","41.486803","43.31281131","39.62647048","40.48140044","44.14402961","46.49307159","45.16749613","45.67188704","40.67225338","40.69765892","33.29321942","37.31129463","35.32410975","36.058486","35.11035532","32.09536125","34.39120315","35.83368066","35.13403506","","","",
"Macao SAR, China","MAC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.88644962","52.07238994","54.81581396","53.662516","54.57244667","54.05049258","51.82818961","60.50884872","59.96970835","59.07127389","59.7335755","57.99854391","57.09681435","56.77369547","56.09555861","57.16218339","57.54038382","56.98598621","59.19841167","58.4108695","","","",
"Monaco","MCO","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","","","",
"Moldova","MDA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.34640759","27.42745507","28.19981108","36.37209437","43.72041469","42.879932","46.28547536","41.43674701","41.19055056","40.35153184","44.65303386","46.09582062","45.66430218","45.07425051","43.66699882","44.24870466","40.44297793","44.72297122","40.27311776","38.38943562","","","",
"Madagascar","MDG","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.56872085","44.22012445","42.30821111","43.30802128","42.21728989","37.78714708","34.84404133","36.94039652","40.66282709","39.15706073","38.38984991","35.93841504","36.04049582","36.84003187","39.06905474","39.92126228","34.87034637","38.18277503","30.72685648","41.36157061","","","",
"Maldives","MDV","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.14067137","20.72557448","20.93952852","18.84534405","15.85674324","18.95851988","20.66656848","22.72964485","22.79115883","23.21783271","18.07061236","20.78482104","22.84578589","18.32101624","21.10617438","26.60384787","25.21694392","24.04894279","21.58853355","18.26099961","","","",
"Middle East & North Africa","MEA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7668609073886","36.32955160489","37.3894523655395","39.6579994059046","40.3370147491586","40.4270044208862","39.5643366065556","36.4460992585513","35.2318512960386","36.6532250496526","36.7262681694204","34.8686625831801","35.8727584378792","35.960499193003","35.3536582008818","37.2767021989878","35.6162670313485","33.4812451105234","31.7526482534713","31.0587575841206","","","",
"Mexico","MEX","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.15454871","56.62134517","53.07284698","51.78658765","50.0268141","50.94188384","52.42877047","53.23033246","54.9570237","53.14867463","53.48134365","52.67878188","51.64273192","50.75474155","49.12427428","47.49568762","45.04799893","44.99529488","44.00238537","43.99573201","","","",
"Marshall Islands","MHL","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78000433","10.7774003","10.25572148","11.00481624","10.94238272","9.07391827","10.54402714","11.24300266","11.84716973","11.58931562","11.84801976","10.42290539","10.42019922","11.41680054","11.68951664","12.7406868","12.76570173","12.48660222","11.71983221","11.79009319","","","",
"Middle income","MIC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6530818285983","41.7258916828338","40.8711901002546","42.6331058476633","43.19744325527","44.291662919318","45.0437313563961","45.1042551074757","44.4783653418508","43.1741547983964","42.9308844116142","41.4848113710785","39.6021989087662","39.030537040195","38.1627988832401","37.2218439838323","36.7436987542966","36.5862365192187","36.6432903097855","36.1807467082451","","","",
"Macedonia, FYR","MKD","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.44512837","40.31815291","38.85603596","35.04869474","39.29816892","43.81099643","43.40883728","42.40318255","43.01499024","41.70353263","39.88040711","35.94355902","35.56299381","30.70654329","33.83900156","37.1770842","35.3677564","34.56113931","30.78000977","36.66967495","","","",
"Mali","MLI","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7192025","60.40716131","63.86698108","65.52910006","69.68965895","66.50207822","55.03854041","59.58849964","55.10277554","50.49307278","51.79705218","51.49158764","51.49905633","53.08185805","53.64222811","54.64561106","50.12566157","49.48080479","50.89571297","47.65663004","","","",
"Malta","MLT","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4686098","28.52587574","26.24616829","27.91166369","29.44154709","28.41434242","29.38967511","28.06817906","28.24446355","27.46284969","28.78122317","29.55645163","31.13791943","32.75371133","31.92955221","32.85496726","30.16812225","29.89830795","30.2992061","28.85806386","","","",
"Myanmar","MMR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.97804288","83.67711517","85.06915765","89.40720462","89.00893752","85.79053294","87.45829377","83.68180747","86.40396021","85.26247284","90.64105831","81.57712802","84.33618396","85.12317532","82.1588301","76.60542965","78.79180915","59.09106531","57.8144315","50.68924186","","","",
"Middle East & North Africa (excluding high income)","MNA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3028343071819","48.1712415430032","49.2087182747618","50.1704216920886","53.0597618880702","52.9866511101263","50.9912809877506","49.7493682779738","48.2157629510397","49.0981161447688","49.7114086587269","47.6047356378614","47.559007164582","46.5894904852696","47.4983884091939","49.8050085119133","48.5755026076826","45.1569668114694","43.7964732646132","44.2586164723813","","","",
"Montenegro","MNE","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96632655","30.10161794","29.82412748","29.97268365","30.50437387","28.97827743","27.60293869","29.42168597","25.22982834","26.22948728","28.82641427","29.9380139","32.54742469","34.9212984","40.50970329","39.53084558","39.54235572","38.28986697","42.11881927","42.84490709","","","",
"Mongolia","MNG","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.59931898","11.24710735","10.10361588","9.88673381","9.87971601","16.62108946","24.09747417","36.8424082","50.3049078","47.95173102","48.09314438","44.84373011","42.55211636","40.35923744","44.90791645","40.49680274","38.58542519","43.2869298","44.30150492","41.63444917","","","",
"Northern Mariana Islands","MNP","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.14009924","16.32778229","14.38562183","15.01398155","13.5361951","12.19618182","12.32368212","10.87915847","11.7033912","12.98106291","10.19040121","10.3493463","8.02461999","6.14992602","7.13812983","7.70204915","6.56319708","7.16963278","6.71912835","9.47638768","","","",
"Mauritania","MRT","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.25573524","61.05258234","58.58471914","51.99200321","43.16457384","44.77937575","53.66868651","43.66639864","49.11596335","45.07261281","48.87867412","51.82307921","50.35154997","54.83068309","48.84068498","49.30369392","47.52335158","44.44947627","40.49007643","43.84633918","","","",
"Mauritius","MUS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.59724363","33.95597403","33.808251","33.31032899","33.590828","35.78451437","35.6421851","36.30158494","38.15477397","36.57954093","42.65780891","46.11001563","49.14441172","55.57365936","51.31809945","46.66543297","46.57440645","47.32960354","46.53395951","46.4223337","","","",
"Malawi","MWI","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.36132469","33.47406228","30.11643205","26.16327333","24.96359487","21.94587631","23.87584872","16.53138491","11.79512462","9.42084343","8.81615185","8.80419285","11.71522461","10.37028127","11.23561074","10.15529898","8.18263255","10.24021577","11.00373475","10.63512718","","","",
"Malaysia","MYS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6439671","31.6909882","33.60414628","32.98757291","33.07560599","33.74931621","30.54620692","31.33681936","30.22141353","33.60037321","38.0752","35.62022385","35.75697214","34.72121929","31.45464868","32.79707574","35.07536424","34.91028156","36.11272699","35.30071082","","","",
"North America","NAC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5171045727687","14.3288636181343","14.582491553772","15.044581663843","15.0193427920998","14.8521587006266","14.1924539129997","13.793347079763","13.6424865230973","13.4455375492177","13.3801554560639","13.0526008051744","13.0053000073515","12.6689777719247","12.1504901398588","11.9472997351499","11.857378651127","11.7321198231902","11.6269272698911","11.1966710048236","","","",
"Namibia","NAM","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.30422246","6.06174012","6.13055008","6.02251016","5.66834784","5.64213773","2.97597526","3.9292813","5.08849758","3.74749738","3.71971389","3.24143858","8.52174653","8.1424892","8.08860384","7.48411395","7.06820165","7.35353192","7.35085466","7.16647066","","","",
"New Caledonia","NCL","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.79522511","70.21673162","66.12162566","66.2310612","66.27205999","65.5650041","64.76750833","62.31521623","64.18884957","62.75944965","53.91633426","51.65368393","55.82390855","54.96838045","56.1975017","59.73227914","57.61205685","60.50064403","39.67761276","34.33143379","","","",
"Nigeria","NGA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.08619038","75.22884665","71.31278187","70.16698057","67.1586864","61.65204089","62.7398175","67.29754354","74.66082686","64.16937783","67.85555192","64.12439269","64.27974176","60.48490972","65.83497568","70.62496169","65.78161744","65.61383567","72.94895929","71.6687143","","","",
"Nicaragua","NIC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.06827627","40.31343924","49.87417067","49.74093264","51.85367454","42.64529058","42.12190456","45.42569696","38.47827856","41.09128843","39.89481012","42.0077353","42.00716921","42.01055161","33.64589295","31.55338019","32.66573316","40.26304821","41.14418222","37.54052986","","","",
"Netherlands","NLD","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6397587","8.12277515","7.6726756","8.44940283","8.98642592","8.98048766","8.69986541","8.02151997","7.96502575","7.85699741","7.6537181","6.18569389","6.09425405","6.18150274","5.26459942","5.27192591","5.41759242","5.42104844","5.22681043","5.2213441","","","",
"Norway","NOR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.21648747","15.2732085","17.83115612","16.98197259","16.63497935","16.71957672","15.73110958","15.75684863","15.53135223","15.6705639","15.65939502","15.4489915","15.07521745","14.84427106","14.58565645","14.48504568","14.63610666","14.18206461","13.86472609","13.60863751","","","",
"Nepal","NPL","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.56105164","69.56069058","68.72934471","57.01537267","64.63199283","68.4935543","63.99178818","62.68296411","64.5336532","54.77635902","52.74255579","46.65541109","50.47843868","48.21376705","45.44528071","44.51830513","41.38282245","45.91001012","48.68298378","47.65267728","","","",
"Nauru","NRU","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75268612","3.78232774","3.48231649","2.9693979","3.31119591","4.1057428","3.9397063","3.86230712","3.8664414","4.88552417","4.42820632","4.19095908","3.05787722","2.59953967","3.48810814","2.67318759","1.97618629","0.83452601","1.28715287","1.79962959","","","",
"New Zealand","NZL","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.15098177","16.29392513","15.62882219","16.26403199","15.91948328","15.36159517","16.98616094","16.05667458","15.73649666","14.10670572","14.07014346","13.83843693","11.45369899","11.66086671","11.10994832","10.96560142","10.86572216","10.97033032","10.9025673","11.0448104","","","",
"OECD members","OED","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1960107176583","15.1665724041316","15.6330992346073","15.9587418403526","15.9917474982675","15.9327251251745","15.470124711979","15.2330196676748","15.2775563230224","15.1943236780112","15.0929133184158","14.9809519797967","14.907833077976","14.597933876226","13.9801751161447","14.0107092102333","13.9223531366121","13.8796167936837","13.8020557031521","13.6323860525277","","","",
"Oman","OMN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.16932623","10.14510062","10.75527307","11.88518388","11.91781245","11.74951695","11.26713283","10.14918957","10.57715205","11.15068249","10.54691717","11.47766298","11.26973096","12.44921148","11.49723824","10.40728749","10.83927466","10.42700799","7.14166404","5.78115552","","","",
"Other small states","OSS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5560311559461","28.2014456608479","27.0013035419995","27.0727015263265","26.1217626593525","26.2940385731837","25.9532576509637","25.7943201927544","23.5249917541492","23.5077785435576","23.0875441467507","23.2778835544787","23.3214609596934","24.1269917223375","23.5129466756267","21.8851206882413","21.2402697776113","19.8113921933746","19.337251023373","19.2027059477701","","","",
"Pakistan","PAK","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.08514335","70.53243043","72.74045984","65.31352961","66.59647245","63.69766621","62.38922083","56.13675548","61.07686142","60.56273362","66.01178788","68.96789844","67.78434613","65.56675339","64.320425","60.60552672","61.48669745","54.7604576","54.87402852","56.28250693","","","",
"Panama","PAN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.94954128","30.66009558","26.40668524","27.73977023","27.60728384","25.94768344","27.10321378","25.26892632","27.6359939","24.1583813","24.64118969","26.27189324","29.7189358","25.80808993","21.31556899","24.90527735","26.97756096","24.8","22.22155529","22.26752143","","","",
"Peru","PER","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.71850677","39.45142901","41.40001606","36.53497451","34.81021772","36.41034692","35.68258897","35.01205005","32.37547893","35.31789946","33.31502571","39.60653522","40.93857456","41.42399812","37.46294378","37.1224895","37.19596077","35.62163129","31.87943258","28.61904117","","","",
"Philippines","PHL","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.01414669","48.25049696","46.48219046","46.30478501","43.3181103","40.49712561","43.85349811","46.77649868","46.88237874","46.88821844","51.927638","53.9562058","55.67198312","57.17238494","54.85892338","54.07833465","57.74220994","57.18843807","56.33953957","53.68513987","","","",
"Palau","PLW","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5170679","19.43449184","20.16256747","21.77504822","23.3428197","21.32717207","23.65685767","20.84445709","19.28748467","17.82568903","18.13584087","16.22997032","15.37760744","15.79054668","17.28848793","15.95141833","16.7131555","15.83725427","16.2836656","15.3535995","","","",
"Papua New Guinea","PNG","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62088218","7.66406866","8.51585976","7.9058032","8.5782279","10.23591595","6.53647027","7.06960439","6.31436986","5.26785821","8.23489266","8.11954393","12.64462098","13.51235757","14.57961064","13.28196323","10.19445832","11.015162","10.20518582","10.46107359","","","",
"Poland","POL","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.10928192","26.61134386","28.04278593","34.61636","28.870511","29.96982822","28.10071155","25.43890551","26.43068855","28.10926538","26.11966082","25.5907052","24.60527931","22.79781731","22.70419273","22.11461352","22.28396824","22.74231424","23.54704745","23.45940208","","","",
"Pre-demographic dividend","PRE","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3806259128963","65.7898044153377","63.2309704671358","63.4222708269872","57.2618627696813","52.1177280875429","52.5446908182461","54.1241340623252","58.639372193492","52.2583712884448","52.8293995822308","49.9898493436614","52.0784960973115","48.3120871228289","49.4636586561963","50.6648416200256","47.912647671422","47.7229682056177","49.1556059522182","50.6189149983987","","","",
"Puerto Rico","PRI","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.91772303","23.32911253","22.87343746","22.95951707","23.68118121","22.5837906","22.35773035","20.88173335","21.54689655","21.66318342","22.01663982","23.672906","24.15299203","24.36995801","23.25844641","23.30488083","25.15964548","27.3951301","26.38154979","26.84162392","","","",
"Paraguay","PRY","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.86874681","53.20688611","51.85651904","47.66070549","46.36409811","52.0664081","55.33058662","58.29341004","57.24470441","55.26655223","52.37715715","51.08958173","49.91027147","54.75311053","55.90501437","57.72362485","54.86109178","50.7156341","49.94217247","49.42423233","","","",
"West Bank and Gaza","PSE","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
